Datetime,close,high,low
2026-01-22 16:30:00+00:00,173300,173610,173210
2026-01-22 16:35:00+00:00,173180,173380,173170
2026-01-22 16:40:00+00:00,173080,173280,173030
2026-01-22 16:45:00+00:00,173410,173560,173040
2026-01-22 16:50:00+00:00,173490,173750,173390
2026-01-22 16:55:00+00:00,173420,173500,173270
2026-01-22 17:00:00+00:00,173520,173600,173170
2026-01-22 17:05:00+00:00,173340,173550,173270
2026-01-22 17:10:00+00:00,173300,173480,173260
2026-01-22 17:15:00+00:00,173060,173360,172980
2026-01-22 17:20:00+00:00,172590,173060,172500
2026-01-22 17:25:00+00:00,173010,173100,172480
2026-01-22 17:30:00+00:00,173330,173490,173010
2026-01-22 17:35:00+00:00,173250,173440,173170
2026-01-22 17:40:00+00:00,173190,173280,173100
2026-01-22 17:45:00+00:00,173010,173190,172900
2026-01-22 17:50:00+00:00,173310,173370,172950
2026-01-22 17:55:00+00:00,172980,173420,172980
2026-01-22 18:00:00+00:00,173330,173360,172940
2026-01-22 18:05:00+00:00,173550,173780,173270
2026-01-22 18:10:00+00:00,173240,173670,173240
2026-01-22 18:15:00+00:00,173250,173460,173180
2026-01-22 18:20:00+00:00,173040,173300,173040
2026-01-22 18:25:00+00:00,172980,173130,172900
2026-01-22 18:30:00+00:00,172950,173000,172650
2026-01-22 18:35:00+00:00,172960,173020,172850
2026-01-22 18:40:00+00:00,172780,172990,172720
2026-01-22 18:45:00+00:00,172680,172840,172570
2026-01-22 18:50:00+00:00,172780,172810,172600
2026-01-22 18:55:00+00:00,172750,172750,172640
2026-01-22 19:00:00+00:00,172740,172910,172670
2026-01-22 19:05:00+00:00,172710,172760,172580
2026-01-22 19:10:00+00:00,172360,172780,172290
2026-01-22 19:15:00+00:00,172380,172490,172160
2026-01-22 19:20:00+00:00,172470,172660,172370
2026-01-22 19:25:00+00:00,172710,172800,172460
2026-01-22 19:30:00+00:00,172810,172960,172710
2026-01-22 19:35:00+00:00,172660,172890,172640
2026-01-22 19:40:00+00:00,172510,172730,172460
2026-01-22 19:45:00+00:00,172530,172570,172330
2026-01-22 19:50:00+00:00,172390,172630,172360
2026-01-22 19:55:00+00:00,172360,172420,172270
2026-01-23 13:10:00+00:00,173210,173240,173000
2026-01-23 13:15:00+00:00,173400,173500,173090
2026-01-23 13:20:00+00:00,173490,173540,173210
2026-01-23 13:25:00+00:00,173410,173490,173260
2026-01-23 13:30:00+00:00,173140,173390,173060
2026-01-23 13:35:00+00:00,173260,173360,173120
2026-01-23 13:40:00+00:00,173270,173450,173250
2026-01-23 13:45:00+00:00,173160,173400,173150
2026-01-23 13:50:00+00:00,173000,173210,172980
2026-01-23 13:55:00+00:00,172960,173060,172890
2026-01-23 14:00:00+00:00,173050,173080,172910
2026-01-23 14:05:00+00:00,173080,173150,173000
2026-01-23 14:10:00+00:00,173210,173220,173010
2026-01-23 14:15:00+00:00,172650,173170,172550
2026-01-23 14:20:00+00:00,172660,172680,172350
2026-01-23 14:25:00+00:00,172900,172990,172650
2026-01-23 14:30:00+00:00,172700,172960,172700
2026-01-23 14:35:00+00:00,172780,172980,172730
2026-01-23 14:40:00+00:00,172620,172780,172400
2026-01-23 14:45:00+00:00,172800,172800,172590
2026-01-23 14:50:00+00:00,172640,172820,172530
2026-01-23 14:55:00+00:00,172860,172900,172610
2026-01-23 15:00:00+00:00,172880,172970,172830
2026-01-23 15:05:00+00:00,173110,173180,172860
2026-01-23 15:10:00+00:00,173240,173330,173040
2026-01-23 15:15:00+00:00,173500,173540,173230
2026-01-23 15:20:00+00:00,174040,174090,173500
2026-01-23 15:25:00+00:00,174090,174140,173910
2026-01-23 15:30:00+00:00,174340,174500,173950
2026-01-23 15:35:00+00:00,173990,174330,173940
2026-01-23 15:40:00+00:00,173780,174030,173770
2026-01-23 15:45:00+00:00,173630,173810,173590
2026-01-23 15:50:00+00:00,174100,174110,173560
2026-01-23 15:55:00+00:00,174160,174200,173890
2026-01-23 16:00:00+00:00,174120,174350,174070
2026-01-23 16:05:00+00:00,174020,174180,173950
2026-01-23 16:10:00+00:00,174020,174060,173900
2026-01-23 16:15:00+00:00,174060,174080,173970
2026-01-23 16:20:00+00:00,174060,174100,173990
2026-01-23 16:25:00+00:00,173990,174120,173970
2026-01-23 16:30:00+00:00,174040,174070,173880
2026-01-23 16:35:00+00:00,174080,174140,173950
2026-01-23 16:40:00+00:00,174000,174130,173970
2026-01-23 16:45:00+00:00,173920,174060,173910
2026-01-23 16:50:00+00:00,174010,174020,173910
2026-01-23 16:55:00+00:00,173910,174030,173910
2026-01-23 17:00:00+00:00,173800,173910,173700
2026-01-23 17:05:00+00:00,173690,173810,173650
2026-01-23 17:10:00+00:00,173680,173760,173610
2026-01-23 17:15:00+00:00,173840,173880,173640
2026-01-23 17:20:00+00:00,173870,173930,173760
2026-01-23 17:25:00+00:00,173880,174020,173870
2026-01-23 17:30:00+00:00,173880,174050,173800
2026-01-23 17:35:00+00:00,173850,173920,173780
2026-01-23 17:40:00+00:00,173710,173840,173710
2026-01-23 17:45:00+00:00,173710,173820,173610
2026-01-23 17:50:00+00:00,173630,173790,173600
2026-01-23 17:55:00+00:00,173620,173650,173520
2026-01-23 18:00:00+00:00,173440,173630,173400
2026-01-23 18:05:00+00:00,173410,173520,173400
2026-01-23 18:10:00+00:00,173520,173590,173410
2026-01-23 18:15:00+00:00,173520,173570,173460
2026-01-23 18:20:00+00:00,173780,173830,173510
2026-01-23 18:25:00+00:00,174000,174060,173770
2026-01-23 18:30:00+00:00,174040,174240,173960
2026-01-23 18:35:00+00:00,174070,174190,174000
2026-01-23 18:40:00+00:00,174140,174150,173990
2026-01-23 18:45:00+00:00,174270,174330,174120
2026-01-23 18:50:00+00:00,174250,174330,174210
2026-01-23 18:55:00+00:00,174260,174330,174160
2026-01-23 19:00:00+00:00,174320,174420,174190
2026-01-23 19:05:00+00:00,174400,174450,174290
2026-01-23 19:10:00+00:00,174500,174510,174410
2026-01-23 19:15:00+00:00,174650,174700,174490
2026-01-23 19:20:00+00:00,174750,174830,174680
2026-01-23 19:25:00+00:00,174720,174810,174690
2026-01-23 19:30:00+00:00,174850,174900,174690
2026-01-23 19:35:00+00:00,174820,174880,174710
2026-01-23 19:40:00+00:00,175080,175090,174810
2026-01-23 19:45:00+00:00,174900,175080,174860
2026-01-23 19:50:00+00:00,174960,174980,174850
2026-01-23 19:55:00+00:00,174830,175000,174800
2026-01-26 13:05:00+00:00,176090,176370,176000
2026-01-26 13:10:00+00:00,175920,176170,175870
2026-01-26 13:15:00+00:00,175760,175900,175410
2026-01-26 13:20:00+00:00,175700,175820,175320
2026-01-26 13:25:00+00:00,175590,175780,175520
2026-01-26 13:30:00+00:00,175490,175680,175360
2026-01-26 13:35:00+00:00,175540,175540,175200
2026-01-26 13:40:00+00:00,175360,175590,175210
2026-01-26 13:45:00+00:00,175100,175430,175020
2026-01-26 13:50:00+00:00,174870,175170,174860
2026-01-26 13:55:00+00:00,174720,174960,174510
2026-01-26 14:00:00+00:00,174860,174910,174660
2026-01-26 14:05:00+00:00,174630,174910,174590
2026-01-26 14:10:00+00:00,174610,174770,174530
2026-01-26 14:15:00+00:00,174620,174760,174540
2026-01-26 14:20:00+00:00,174480,174700,174460
2026-01-26 14:25:00+00:00,174800,174800,174410
2026-01-26 14:30:00+00:00,176000,176600,174600
2026-01-26 14:35:00+00:00,175620,176210,175310
2026-01-26 14:40:00+00:00,175760,176050,175480
2026-01-26 14:45:00+00:00,175100,175770,174590
2026-01-26 14:50:00+00:00,175010,175240,174940
2026-01-26 14:55:00+00:00,175300,175520,174940
2026-01-26 15:00:00+00:00,175510,175720,175330
2026-01-26 15:05:00+00:00,175460,175530,175180
2026-01-26 15:10:00+00:00,175050,175510,175030
2026-01-26 15:15:00+00:00,174860,175130,174790
2026-01-26 15:20:00+00:00,175230,175380,174810
2026-01-26 15:25:00+00:00,175080,175340,175020
2026-01-26 15:30:00+00:00,175070,175220,175020
2026-01-26 15:35:00+00:00,175020,175310,175000
2026-01-26 15:40:00+00:00,174960,175060,174790
2026-01-26 15:45:00+00:00,175070,175250,174950
2026-01-26 15:50:00+00:00,175220,175240,174930
2026-01-26 15:55:00+00:00,175220,175460,175160
2026-01-26 16:00:00+00:00,175160,175350,175040
2026-01-26 16:05:00+00:00,175050,175230,175030
2026-01-26 16:10:00+00:00,174890,175090,174800
2026-01-26 16:15:00+00:00,175010,175100,174830
2026-01-26 16:20:00+00:00,174990,175100,174950
2026-01-26 16:25:00+00:00,174810,175020,174700
2026-01-26 16:30:00+00:00,174840,174870,174630
2026-01-26 16:35:00+00:00,174700,174910,174600
2026-01-26 16:40:00+00:00,174740,174810,174650
2026-01-26 16:45:00+00:00,174930,174950,174650
2026-01-26 16:50:00+00:00,174920,175250,174860
2026-01-26 16:55:00+00:00,174980,174990,174820
2026-01-26 17:00:00+00:00,175230,175270,174940
2026-01-26 17:05:00+00:00,175140,175240,175040
2026-01-26 17:10:00+00:00,175150,175250,174960
2026-01-26 17:15:00+00:00,175170,175260,175100
2026-01-26 17:20:00+00:00,175110,175210,175080
2026-01-26 17:25:00+00:00,175300,175320,175100
2026-01-26 17:30:00+00:00,175470,175540,175200
2026-01-26 17:35:00+00:00,175630,175860,175470
2026-01-26 17:40:00+00:00,175730,175940,175570
2026-01-26 17:45:00+00:00,175510,175930,175470
2026-01-26 17:50:00+00:00,175260,175580,175260
2026-01-26 17:55:00+00:00,175130,175290,175010
2026-01-26 18:00:00+00:00,174980,175200,174920
2026-01-26 18:05:00+00:00,174970,175010,174840
2026-01-26 18:10:00+00:00,174970,175100,174930
2026-01-26 18:15:00+00:00,174900,175060,174900
2026-01-26 18:20:00+00:00,175060,175080,174910
2026-01-26 18:25:00+00:00,174980,175100,174970
2026-01-26 18:30:00+00:00,175060,175100,174950
2026-01-26 18:35:00+00:00,175330,175450,175000
2026-01-26 18:40:00+00:00,175130,175330,175040
2026-01-26 18:45:00+00:00,175350,175390,175100
2026-01-26 18:50:00+00:00,175310,175400,175230
2026-01-26 18:55:00+00:00,175200,175350,175140
2026-01-26 19:00:00+00:00,175020,175200,174850
2026-01-26 19:05:00+00:00,174760,175010,174660
2026-01-26 19:10:00+00:00,174700,174850,174570
2026-01-26 19:15:00+00:00,174640,174760,174570
2026-01-26 19:20:00+00:00,174840,174900,174570
2026-01-26 19:25:00+00:00,175070,175110,174780
2026-01-26 19:30:00+00:00,175000,175140,174810
2026-01-26 19:35:00+00:00,174900,175000,174860
2026-01-26 19:40:00+00:00,174920,175000,174830
2026-01-26 19:45:00+00:00,174940,175000,174870
2026-01-26 19:50:00+00:00,174890,175030,174830
2026-01-26 19:55:00+00:00,174920,174960,174770
2026-01-27 13:05:00+00:00,177600,177700,177450
2026-01-27 13:10:00+00:00,177940,178060,177590
2026-01-27 13:15:00+00:00,177450,177910,177360
2026-01-27 13:20:00+00:00,177460,177590,177180
2026-01-27 13:25:00+00:00,177590,177680,177350
2026-01-27 13:30:00+00:00,177720,177800,177540
2026-01-27 13:35:00+00:00,177950,178080,177720
2026-01-27 13:40:00+00:00,178060,178390,177920
2026-01-27 13:45:00+00:00,178190,178340,177890
2026-01-27 13:50:00+00:00,178300,178500,178020
2026-01-27 13:55:00+00:00,178550,178580,178300
2026-01-27 14:00:00+00:00,178730,178830,178440
2026-01-27 14:05:00+00:00,178820,178850,178650
2026-01-27 14:10:00+00:00,179080,179170,178750
2026-01-27 14:15:00+00:00,178980,179200,178790
2026-01-27 14:20:00+00:00,179280,179330,178950
2026-01-27 14:25:00+00:00,179070,179460,179000
2026-01-27 14:30:00+00:00,178980,179140,178700
2026-01-27 14:35:00+00:00,178920,179080,178770
2026-01-27 14:40:00+00:00,179010,179390,178860
2026-01-27 14:45:00+00:00,179190,179370,178970
2026-01-27 14:50:00+00:00,179160,179340,178990
2026-01-27 14:55:00+00:00,179140,179230,179070
2026-01-27 15:00:00+00:00,179050,179280,179030
2026-01-27 15:05:00+00:00,179140,179180,179030
2026-01-27 15:10:00+00:00,179430,179440,179070
2026-01-27 15:15:00+00:00,179360,179500,179250
2026-01-27 15:20:00+00:00,179650,179680,179340
2026-01-27 15:25:00+00:00,179240,179650,179040
2026-01-27 15:30:00+00:00,179160,179310,179160
2026-01-27 15:35:00+00:00,179100,179250,179000
2026-01-27 15:40:00+00:00,179350,179420,179060
2026-01-27 15:45:00+00:00,179210,179420,179180
2026-01-27 15:50:00+00:00,179300,179330,179180
2026-01-27 15:55:00+00:00,179180,179330,179110
2026-01-27 16:00:00+00:00,179380,179420,179100
2026-01-27 16:05:00+00:00,179260,179390,179250
2026-01-27 16:10:00+00:00,179120,179300,179070
2026-01-27 16:15:00+00:00,179430,179450,179100
2026-01-27 16:20:00+00:00,179310,179520,179310
2026-01-27 16:25:00+00:00,179490,179560,179290
2026-01-27 16:30:00+00:00,179660,179740,179480
2026-01-27 16:35:00+00:00,179830,179860,179620
2026-01-27 16:40:00+00:00,179830,179970,179830
2026-01-27 16:45:00+00:00,179900,179910,179750
2026-01-27 16:50:00+00:00,179750,179880,179750
2026-01-27 16:55:00+00:00,179840,179870,179720
2026-01-27 17:00:00+00:00,179810,179900,179760
2026-01-27 17:05:00+00:00,179610,179810,179550
2026-01-27 17:10:00+00:00,179390,179600,179370
2026-01-27 17:15:00+00:00,179420,179460,179310
2026-01-27 17:20:00+00:00,179410,179470,179300
2026-01-27 17:25:00+00:00,179350,179450,179330
2026-01-27 17:30:00+00:00,179310,179390,179220
2026-01-27 17:35:00+00:00,179290,179380,179250
2026-01-27 17:40:00+00:00,179320,179390,179280
2026-01-27 17:45:00+00:00,179260,179390,179250
2026-01-27 17:50:00+00:00,178810,179260,178740
2026-01-27 17:55:00+00:00,178740,178890,178740
2026-01-27 18:00:00+00:00,178700,178860,178690
2026-01-27 18:05:00+00:00,178530,178690,178340
2026-01-27 18:10:00+00:00,178720,178730,178510
2026-01-27 18:15:00+00:00,178840,179000,178690
2026-01-27 18:20:00+00:00,179010,179060,178800
2026-01-27 18:25:00+00:00,178960,179050,178900
2026-01-27 18:30:00+00:00,178870,178990,178840
2026-01-27 18:35:00+00:00,178880,178960,178860
2026-01-27 18:40:00+00:00,178740,178920,178680
2026-01-27 18:45:00+00:00,178750,178780,178650
2026-01-27 18:50:00+00:00,178630,178770,178620
2026-01-27 18:55:00+00:00,178620,178690,178500
2026-01-27 19:00:00+00:00,178680,178750,178590
2026-01-27 19:05:00+00:00,178680,178700,178550
2026-01-27 19:10:00+00:00,178770,178860,178680
2026-01-27 19:15:00+00:00,178810,178880,178710
2026-01-27 19:20:00+00:00,178820,178870,178770
2026-01-27 19:25:00+00:00,178730,178830,178660
2026-01-27 19:30:00+00:00,178710,178790,178700
2026-01-27 19:35:00+00:00,178650,178730,178590
2026-01-27 19:40:00+00:00,178590,178650,178540
2026-01-27 19:45:00+00:00,178530,178640,178500
2026-01-27 19:50:00+00:00,178680,178700,178500
2026-01-27 19:55:00+00:00,178640,178710,178600
2026-01-28 13:05:00+00:00,179630,179890,179550
2026-01-28 13:10:00+00:00,179530,179850,179430
2026-01-28 13:15:00+00:00,179850,179930,179490
2026-01-28 13:20:00+00:00,180220,180280,179760
2026-01-28 13:25:00+00:00,180690,180730,180270
2026-01-28 13:30:00+00:00,180870,181060,180690
2026-01-28 13:35:00+00:00,181110,181180,180830
2026-01-28 13:40:00+00:00,180780,181120,180610
2026-01-28 13:45:00+00:00,180980,181040,180750
2026-01-28 13:50:00+00:00,180660,181000,180660
2026-01-28 13:55:00+00:00,180840,180880,180660
2026-01-28 14:00:00+00:00,181060,181100,180630
2026-01-28 14:05:00+00:00,180480,181080,180440
2026-01-28 14:10:00+00:00,180720,180770,180320
2026-01-28 14:15:00+00:00,180970,181060,180600
2026-01-28 14:20:00+00:00,180570,181050,180570
2026-01-28 14:25:00+00:00,180750,180900,180500
2026-01-28 14:30:00+00:00,180530,180880,180280
2026-01-28 14:35:00+00:00,180780,180850,180510
2026-01-28 14:40:00+00:00,181150,181200,180700
2026-01-28 14:45:00+00:00,181460,181690,181080
2026-01-28 14:50:00+00:00,181200,181490,180890
2026-01-28 14:55:00+00:00,181220,181290,180900
2026-01-28 15:00:00+00:00,181260,181450,181130
2026-01-28 15:05:00+00:00,180690,181310,180340
2026-01-28 15:10:00+00:00,180790,180900,180560
2026-01-28 15:15:00+00:00,180470,180860,180410
2026-01-28 15:20:00+00:00,180410,180470,180160
2026-01-28 15:25:00+00:00,180110,180490,180060
2026-01-28 15:30:00+00:00,180000,180300,179960
2026-01-28 15:35:00+00:00,180070,180130,179850
2026-01-28 15:40:00+00:00,180100,180240,179930
2026-01-28 15:45:00+00:00,180380,180450,180070
2026-01-28 15:50:00+00:00,180380,180530,180260
2026-01-28 15:55:00+00:00,180240,180490,180220
2026-01-28 16:00:00+00:00,180570,180690,180270
2026-01-28 16:05:00+00:00,180540,180700,180510
2026-01-28 16:10:00+00:00,180190,180580,180160
2026-01-28 16:15:00+00:00,180380,180440,180220
2026-01-28 16:20:00+00:00,180490,180500,180310
2026-01-28 16:25:00+00:00,180590,180590,180420
2026-01-28 16:30:00+00:00,180310,180660,180210
2026-01-28 16:35:00+00:00,180430,180460,180240
2026-01-28 16:40:00+00:00,180420,180540,180370
2026-01-28 16:45:00+00:00,180560,180670,180420
2026-01-28 16:50:00+00:00,180270,180620,180240
2026-01-28 16:55:00+00:00,180430,180440,180230
2026-01-28 17:00:00+00:00,180530,180550,180260
2026-01-28 17:05:00+00:00,180360,180480,180140
2026-01-28 17:10:00+00:00,180330,180410,180200
2026-01-28 17:15:00+00:00,180090,180330,180020
2026-01-28 17:20:00+00:00,179870,180120,179870
2026-01-28 17:25:00+00:00,179940,180080,179860
2026-01-28 17:30:00+00:00,179960,180060,179880
2026-01-28 17:35:00+00:00,180050,180100,179950
2026-01-28 17:40:00+00:00,180090,180200,179950
2026-01-28 17:45:00+00:00,180160,180190,180040
2026-01-28 17:50:00+00:00,180390,180400,180120
2026-01-28 17:55:00+00:00,180110,180420,180080
2026-01-28 18:00:00+00:00,180180,180220,180040
2026-01-28 18:05:00+00:00,180120,180190,180070
2026-01-28 18:10:00+00:00,179980,180160,179910
2026-01-28 18:15:00+00:00,180050,180080,179820
2026-01-28 18:20:00+00:00,180130,180190,180030
2026-01-28 18:25:00+00:00,180180,180200,180100
2026-01-28 18:30:00+00:00,180120,180180,179910
2026-01-28 18:35:00+00:00,180050,180180,180020
2026-01-28 18:40:00+00:00,180130,180220,180030
2026-01-28 18:45:00+00:00,180030,180150,180000
2026-01-28 18:50:00+00:00,179730,180120,179630
2026-01-28 18:55:00+00:00,179630,179740,179200
2026-01-28 19:00:00+00:00,179230,179650,179040
2026-01-28 19:05:00+00:00,179650,179730,179260
2026-01-28 19:10:00+00:00,179620,179880,179560
2026-01-28 19:15:00+00:00,179620,179750,179540
2026-01-28 19:20:00+00:00,179900,179960,179520
2026-01-28 19:25:00+00:00,179660,180070,179660
2026-01-28 19:30:00+00:00,179730,179930,179440
2026-01-28 19:35:00+00:00,179830,179890,179680
2026-01-28 19:40:00+00:00,179730,179900,179610
2026-01-28 19:45:00+00:00,180250,180310,179720
2026-01-28 19:50:00+00:00,180250,180500,180220
2026-01-28 19:55:00+00:00,179940,180280,179930
2026-01-29 13:10:00+00:00,182470,182620,182300
2026-01-29 13:15:00+00:00,182330,182540,182160
2026-01-29 13:20:00+00:00,182570,182630,182080
2026-01-29 13:25:00+00:00,182500,182590,182290
2026-01-29 13:30:00+00:00,182710,183140,182430
2026-01-29 13:35:00+00:00,182700,182820,182540
2026-01-29 13:40:00+00:00,182750,183030,182660
2026-01-29 13:45:00+00:00,182660,182730,182360
2026-01-29 13:50:00+00:00,182640,182740,182490
2026-01-29 13:55:00+00:00,182650,182690,182520
2026-01-29 14:00:00+00:00,182480,182700,182430
2026-01-29 14:05:00+00:00,182350,182560,182270
2026-01-29 14:10:00+00:00,182250,182520,182200
2026-01-29 14:15:00+00:00,182600,182600,182190
2026-01-29 14:20:00+00:00,182540,182790,182520
2026-01-29 14:25:00+00:00,182350,182610,182270
2026-01-29 14:30:00+00:00,182240,182490,182010
2026-01-29 14:35:00+00:00,182390,182570,182210
2026-01-29 14:40:00+00:00,182770,182840,182410
2026-01-29 14:45:00+00:00,182350,182780,182280
2026-01-29 14:50:00+00:00,181650,182490,181650
2026-01-29 14:55:00+00:00,180820,181690,180720
2026-01-29 15:00:00+00:00,180880,181250,179870
2026-01-29 15:05:00+00:00,180680,181070,180560
2026-01-29 15:10:00+00:00,180420,180910,180410
2026-01-29 15:15:00+00:00,180410,180780,180010
2026-01-29 15:20:00+00:00,180370,180600,180220
2026-01-29 15:25:00+00:00,179710,180430,179570
2026-01-29 15:30:00+00:00,179860,180000,179660
2026-01-29 15:35:00+00:00,179790,179990,179670
2026-01-29 15:40:00+00:00,179030,179780,178990
2026-01-29 15:45:00+00:00,178790,179250,178750
2026-01-29 15:50:00+00:00,178320,179070,178120
2026-01-29 15:55:00+00:00,178440,178740,178200
2026-01-29 16:00:00+00:00,178480,178760,178340
2026-01-29 16:05:00+00:00,178690,178800,178480
2026-01-29 16:10:00+00:00,179280,179290,178630
2026-01-29 16:15:00+00:00,179320,179460,179160
2026-01-29 16:20:00+00:00,179220,179500,178870
2026-01-29 16:25:00+00:00,179230,179410,179150
2026-01-29 16:30:00+00:00,179230,179470,179200
2026-01-29 16:35:00+00:00,179190,179350,179140
2026-01-29 16:40:00+00:00,178970,179300,178890
2026-01-29 16:45:00+00:00,179110,179150,178880
2026-01-29 16:50:00+00:00,178950,179200,178800
2026-01-29 16:55:00+00:00,179030,179100,178880
2026-01-29 17:00:00+00:00,179240,179300,178990
2026-01-29 17:05:00+00:00,179420,179640,179160
2026-01-29 17:10:00+00:00,179420,179570,179400
2026-01-29 17:15:00+00:00,179690,179700,179430
2026-01-29 17:20:00+00:00,179860,180010,179690
2026-01-29 17:25:00+00:00,180090,180130,179710
2026-01-29 17:30:00+00:00,180010,180400,179930
2026-01-29 17:35:00+00:00,180050,180170,179970
2026-01-29 17:40:00+00:00,179870,180070,179750
2026-01-29 17:45:00+00:00,179840,179890,179680
2026-01-29 17:50:00+00:00,179470,179850,179390
2026-01-29 17:55:00+00:00,179510,179570,179370
2026-01-29 18:00:00+00:00,179450,179630,179200
2026-01-29 18:05:00+00:00,179650,179690,179450
2026-01-29 18:10:00+00:00,179670,179800,179620
2026-01-29 18:15:00+00:00,179920,179960,179590
2026-01-29 18:20:00+00:00,179640,179920,179630
2026-01-29 18:25:00+00:00,179710,179770,179570
2026-01-29 18:30:00+00:00,179620,179780,179450
2026-01-29 18:35:00+00:00,179610,179780,179560
2026-01-29 18:40:00+00:00,179560,179670,179510
2026-01-29 18:45:00+00:00,179690,179700,179480
2026-01-29 18:50:00+00:00,179710,179740,179560
2026-01-29 18:55:00+00:00,179540,179850,179540
2026-01-29 19:00:00+00:00,179730,179740,179460
2026-01-29 19:05:00+00:00,179800,179820,179650
2026-01-29 19:10:00+00:00,179820,179970,179780
2026-01-29 19:15:00+00:00,179770,179880,179670
2026-01-29 19:20:00+00:00,180250,180310,179770
2026-01-29 19:25:00+00:00,180130,180380,179940
2026-01-29 19:30:00+00:00,179850,180140,179810
2026-01-29 19:35:00+00:00,179900,180000,179800
2026-01-29 19:40:00+00:00,179940,179960,179730
2026-01-29 19:45:00+00:00,179900,179950,179780
2026-01-29 19:50:00+00:00,179970,179970,179860
2026-01-29 19:55:00+00:00,179630,179980,179600
2026-01-30 13:10:00+00:00,179130,179260,178950
2026-01-30 13:15:00+00:00,179500,179620,179060
2026-01-30 13:20:00+00:00,179780,179790,179400
2026-01-30 13:25:00+00:00,179850,180070,179530
2026-01-30 13:30:00+00:00,179830,179830,179460
2026-01-30 13:35:00+00:00,179450,179900,179450
2026-01-30 13:40:00+00:00,179460,179690,179330
2026-01-30 13:45:00+00:00,179290,179510,179200
2026-01-30 13:50:00+00:00,179240,179410,179110
2026-01-30 13:55:00+00:00,179340,179370,179070
2026-01-30 14:00:00+00:00,179280,179410,179210
2026-01-30 14:05:00+00:00,179350,179440,179160
2026-01-30 14:10:00+00:00,179260,179430,179220
2026-01-30 14:15:00+00:00,179360,179510,179330
2026-01-30 14:20:00+00:00,179400,179410,179170
2026-01-30 14:25:00+00:00,179420,179450,179170
2026-01-30 14:30:00+00:00,179550,179660,179340
2026-01-30 14:35:00+00:00,179280,179580,179240
2026-01-30 14:40:00+00:00,179390,179450,179090
2026-01-30 14:45:00+00:00,179600,179730,179260
2026-01-30 14:50:00+00:00,179590,179860,179520
2026-01-30 14:55:00+00:00,179350,179560,179270
2026-01-30 15:00:00+00:00,179200,179590,179140
2026-01-30 15:05:00+00:00,179430,179550,179200
2026-01-30 15:10:00+00:00,179530,179650,179390
2026-01-30 15:15:00+00:00,179750,179830,179560
2026-02-02 18:45:00+00:00,178640,178680,178610
2026-02-02 18:50:00+00:00,178540,178660,178530
2026-02-02 18:55:00+00:00,178450,178580,178450
2026-02-02 19:00:00+00:00,178370,178490,178350
2026-02-02 19:05:00+00:00,178290,178400,178270
2026-02-02 19:10:00+00:00,178410,178460,178260
2026-02-02 19:15:00+00:00,178270,178460,178240
2026-02-02 19:20:00+00:00,178250,178370,178220
2026-02-02 19:25:00+00:00,178200,178320,178140
2026-02-02 19:30:00+00:00,178180,178260,178100
2026-02-02 19:35:00+00:00,178280,178330,178160
2026-02-02 19:40:00+00:00,178310,178370,178260
2026-02-02 19:45:00+00:00,178330,178400,178250
2026-02-02 19:50:00+00:00,178340,178460,178340
2026-02-02 19:55:00+00:00,178390,178560,178370
2026-02-03 13:05:00+00:00,181680,181840,181630
2026-02-03 13:10:00+00:00,181480,181850,181460
2026-02-03 13:15:00+00:00,181030,181490,180860
2026-02-03 13:20:00+00:00,181350,181350,180790
2026-02-03 13:25:00+00:00,181560,181580,181230
2026-02-03 13:30:00+00:00,181630,181750,181470
2026-02-03 13:35:00+00:00,181850,182020,181640
2026-02-03 13:40:00+00:00,181940,182120,181790
2026-02-03 13:45:00+00:00,182120,182190,181910
2026-02-03 13:50:00+00:00,182160,182270,182010
2026-02-03 13:55:00+00:00,182670,182670,182160
2026-02-03 14:00:00+00:00,182900,182900,182520
2026-02-03 14:05:00+00:00,182990,183030,182770
2026-02-03 14:10:00+00:00,182850,183070,182820
2026-02-03 14:15:00+00:00,183020,183050,182830
2026-02-03 14:20:00+00:00,183140,183140,182960
2026-02-03 14:25:00+00:00,182920,183170,182840
2026-02-03 14:30:00+00:00,183270,183270,182830
2026-02-03 14:35:00+00:00,183500,183540,183180
2026-02-03 14:40:00+00:00,183510,183620,183310
2026-02-03 14:45:00+00:00,183690,183790,183430
2026-02-03 14:50:00+00:00,183680,183810,183600
2026-02-03 14:55:00+00:00,183260,183650,183260
2026-02-03 15:00:00+00:00,183230,183370,183080
2026-02-03 15:05:00+00:00,183100,183260,183010
2026-02-03 15:10:00+00:00,182770,183160,182660
2026-02-03 15:15:00+00:00,182850,182900,182630
2026-02-03 15:20:00+00:00,182970,183110,182840
2026-02-03 15:25:00+00:00,182920,183150,182840
2026-02-03 15:30:00+00:00,183000,183010,182860
2026-02-03 15:35:00+00:00,182880,183040,182710
2026-02-03 15:40:00+00:00,182750,182990,182700
2026-02-03 15:45:00+00:00,182810,182890,182650
2026-02-03 15:50:00+00:00,182910,183000,182840
2026-02-03 15:55:00+00:00,182900,182990,182850
2026-02-03 16:00:00+00:00,182830,182960,182750
2026-02-03 16:05:00+00:00,182870,182920,182760
2026-02-03 16:10:00+00:00,182890,182890,182720
2026-02-03 16:15:00+00:00,182810,182920,182730
2026-02-03 16:20:00+00:00,182810,182920,182730
2026-02-03 16:25:00+00:00,182590,182980,182590
2026-02-03 16:30:00+00:00,182810,182810,182520
